,campus,curso,anoingresso,periodoingresso,rendabruta,ira,modalidade,genero,raca,idade,idioma,ficou_tempo_sem_estudar,quantidade_computadores,companhia_domiciliar,mae_nivel_escolaridade,pai_nivel_escolaridade,quantidade_notebooks,estado_civil,qtd_filhos,tipo_area_residencial,trabalha,reprovacoes,reprovacoes_por_falta,percentual_carga_horaria_frequentada_mean,carga_horaria_total
13517,ped,técnico em eletromecânica na forma integrada ao ensino médio,2017,1,0.0,8.8,integrado,f,branca,17,false,false,0.0,parentes,ensino superior incompleto,não sei informar,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
9560,mtc,"segurança do trabalho subsequente tc: t area: ambiente, saúde e segurança",2016,1,800.0,8.03,subsequente,f,preta,23,false,false,0.0,sozinho,alfabetizado,alfabetizado,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
3797,mar,maracanã - curso técnico em agropecuária integrado 2012,2017,1,800.0,0.0,integrado,m,preta,19,false,false,0.0,amigo(s),ensino fundamental incompleto,ensino fundamental completo,0.0,solteiro(a),0,rural,nunca trabalhou,0.0,0.0,0.0,0.0
10170,btc,técnico em segurança do trabalho,2018,1,700.0,8.16,subsequente,f,parda,21,false,false,0.0,pais,ensino fundamental incompleto,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
24468,sjr,técnico em eletroeletrônica integrado,2017,1,0.0,8.86,integrado,m,parda,19,false,false,0.0,pais,ensino médio completo,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
22253,itz,técnico em química integrado - itz,2017,1,3500.0,8.73,integrado,f,amarela,18,false,false,0.0,pais,pós-gradução completa,ensino fundamental incompleto,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
4917,zdc,técnico em alimentos,2019,1,6.0,8.42,subsequente,f,parda,18,false,false,0.0,pais,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
13749,mar,técnico em agropecuária - ead,2018,1,0.0,7.49,subsequente,f,parda,29,false,false,0.0,sozinho,ensino fundamental completo,ensino fundamental completo,0.0,solteiro(a),0,rural,serviço público,0.0,0.0,0.0,0.0
20210,mtc,técnico em comunicação visual integrado tc: nárea: produção cultural e design,2016,1,600.0,8.21,integrado,f,parda,19,false,false,0.0,parentes,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
30202,mtc,licenciatura em física,2017,1,1981.27,4.75,licenciatura,m,parda,25,false,false,0.0,pais,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
29410,vna,técnico em agricultura subsequente,2019,1,500.0,2.79,subsequente,m,parda,21,false,false,0.0,pais,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),1,assentamento rural,nunca trabalhou,0.0,0.0,0.0,0.0
4194,bar,barreirinhas - licenciatura em ciências biológicas,2017,2,1500.0,5.94,licenciatura,m,branca,35,true,false,0.0,pais,ensino fundamental incompleto,ensino superior incompleto,1.0,divorciado(a),2,urbano,serviço público,0.0,0.0,0.0,0.0
20144,cch,curso técnico em guia de turismo,2017,1,3000.0,9.0,subsequente,f,branca,22,false,false,0.0,pais,ensino fundamental completo,ensino médio incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
24733,mtc,engenharia elétrica industrial,2017,1,680.0,6.84,bacharelado,m,parda,22,true,false,0.0,pais,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
15859,sin,santa inês - técnico em eletromecânica integrado ao ensino médio,2016,1,0.0,8.14,integrado,m,branca,21,false,false,1.0,parentes,ensino médio completo,ensino médio completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
13382,gra,técnico em edificações subsequente,2018,1,3100.0,8.27,subsequente,m,parda,22,true,true,0.0,pais,ensino fundamental incompleto,pós-gradução completa,2.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
19516,cch,curso técnico em meio ambiente integrado,2017,1,506.0,7.3,integrado,f,parda,19,false,false,0.0,mãe,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
6838,pin,pinheiro - técnico em informática,2016,1,0.0,0.0,integrado,m,indigena,19,false,false,0.0,pais,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
8121,pdu,técnico em agronegócio,2019,1,998.0,7.33,subsequente,m,parda,30,false,false,1.0,parentes,ensino fundamental incompleto,ensino fundamental incompleto,1.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
26197,mtc,licenciatura em química,2015,1,1500.0,7.69,licenciatura,f,parda,25,true,false,0.0,pais,ensino médio completo,ensino fundamental completo,2.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
15539,mar,hospedagem ead,2018,2,0.0,8.05,concomitante,m,preta,26,false,false,0.0,pais,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
19615,cch,curso técnico em guia de turismo,2017,1,937.0,8.46,subsequente,f,parda,21,false,false,0.0,mãe,ensino médio completo,ensino médio completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
20046,itz,técnico em eletromecânica integrado - itz,2015,1,1520.0,0.0,integrado,f,branca,20,false,false,1.0,pais,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
13737,cax,caxias - técnico em agropecuária,2017,1,470.0,8.2,integrado,f,branca,18,false,false,0.0,pais,não sei informar,ensino médio completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
5250,pin,pinheiro - técnico em recursos humanos,2016,1,954.0,0.0,integrado,m,parda,20,false,false,1.0,pais,ensino fundamental incompleto,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
9609,srm,técnico em agropecuária integrado srm 2015,2015,1,937.0,8.41,integrado,f,branca,20,false,false,0.0,pais,pós-gradução completa,pós-gradução completa,0.0,solteiro(a),0,rural,nunca trabalhou,0.0,0.0,0.0,0.0
33280,mtc,licenciatura em biologia,2015,1,7000.0,8.44,licenciatura,f,parda,25,true,false,0.0,parentes,pós-gradução completa,pós-gradução completa,1.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
9748,srm,curso técnico em agropecuária - subsequente - mangabeiras,2016,2,937.0,8.73,subsequente,f,preta,34,false,false,0.0,cônjuge,não estudou,não estudou,0.0,união estável,0,urbano,empresa privada,0.0,0.0,0.0,0.0
14527,bdc,curso técnico em edificações integrado ao ensino médio - área: infraestrutura,2018,1,1000.0,8.42,integrado,f,parda,17,false,false,0.0,mãe,ensino superior completo,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
25940,cax,caxias - técnico em agroindústria - proeja,2017,1,900.0,8.04,integrado eja,f,preta,35,false,false,0.0,cônjuge,alfabetizado,alfabetizado,0.0,casado(a),2,urbano,não está trabalhando,0.0,0.0,0.0,0.0
943,sjr,técnico em administração subsequente,2018,2,918.16,9.06,subsequente,m,parda,21,true,false,0.0,pais,ensino fundamental incompleto,ensino fundamental incompleto,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
7706,srm,técnico em informática integrado srm,2016,1,954.0,7.83,integrado,m,branca,20,false,false,0.0,pais,ensino médio completo,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
30240,itz,bacharelado em engenharia elétrica  imperatriz,2019,2,5106.49,8.2,bacharelado,m,branca,33,false,false,0.0,cônjuge,ensino fundamental incompleto,ensino fundamental incompleto,1.0,união estável,1,urbano,serviço público,0.0,0.0,0.0,0.0
10349,mtc,técnico em design de móveis integrado tc: t n áre: produção cultural e design,2014,1,880.0,8.84,integrado,f,parda,21,false,false,0.0,pais,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
2962,mar,técnico em agropecuária - ead,2018,1,0.0,7.5,subsequente,m,parda,44,false,false,0.0,cônjuge,ensino fundamental incompleto,ensino fundamental incompleto,1.0,casado(a),2,urbano,serviço público,0.0,0.0,0.0,0.0
26105,mar,técnico em agropecuária - ead,2018,1,0.0,0.0,subsequente,f,parda,36,false,false,0.0,outro,ensino médio completo,ensino médio completo,1.0,solteiro(a),3,urbano,serviço público,0.0,0.0,0.0,0.0
27691,ita,técnico em meio ambiente,2018,1,1996.0,9.17,subsequente,f,parda,22,false,false,0.0,outro,ensino fundamental incompleto,alfabetizado,0.0,solteiro(a),0,urbano,trabalho informal/bico,0.0,0.0,0.0,0.0
19663,bar,barreirinhas - técnico em alimentos,2014,1,3880.0,8.45,integrado,f,parda,22,true,false,0.0,pais,ensino superior incompleto,ensino superior completo,1.0,solteiro(a),0,urbano,trabalho informal/bico,0.0,0.0,0.0,0.0
21278,itz,técnico em segurança do trabalho conc. - itz,2017,1,2200.0,0.0,concomitante,m,parda,21,false,false,0.0,pais,ensino médio completo,ensino fundamental completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
427,pin,pinheiro - técnico em informática,2016,1,470.0,0.0,integrado,m,branca,20,false,false,0.0,amigo(s),ensino médio completo,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
5569,ara,técnico em meio ambiente,2018,1,0.09,7.93,subsequente,f,preta,36,false,true,0.0,pai,ensino fundamental completo,ensino fundamental completo,0.0,solteiro(a),0,urbano,serviço público,0.0,0.0,0.0,0.0
26156,mar,maracanã - curso técnico em meio ambiente subsequente,2018,1,0.0,7.94,subsequente,m,parda,21,false,false,0.0,pais,ensino fundamental completo,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
11963,pin,pinheiro - técnico em recursos humanos,2015,1,1380.0,7.96,integrado,f,preta,21,false,false,0.0,pais,pós-gradução completa,ensino médio completo,0.0,solteiro(a),0,urbano,aposentado,0.0,0.0,0.0,0.0
7711,mar,maracanã - curso técnico em agroindústria subsequente 2012,2017,1,954.0,0.0,subsequente,m,preta,22,true,false,1.0,mãe,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
5986,mar,técnico em agropecuária - ead,2018,1,954.0,7.74,subsequente,f,parda,30,true,false,0.0,cônjuge,ensino fundamental incompleto,ensino fundamental incompleto,1.0,casado(a),0,urbano,trabalho informal/bico,0.0,0.0,0.0,0.0
10258,cch,curso técnico em meio ambiente integrado,2015,1,780.0,8.53,integrado,m,parda,20,false,false,0.0,pais,ensino médio incompleto,ensino médio completo,0.0,solteiro(a),0,urbano,estágio ou bolsa,0.0,0.0,0.0,0.0
4364,srm,curso licenciatura em ciências biológicas - são r. mangabeiras,2015,2,530.0,8.81,licenciatura,f,parda,24,false,false,1.0,pais,ensino fundamental incompleto,alfabetizado,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
25750,mar,técnico em agropecuária - ead,2018,1,954.0,7.49,subsequente,m,preta,34,false,false,0.0,pais,não estudou,ensino fundamental completo,0.0,solteiro(a),0,urbano,empresa privada,0.0,0.0,0.0,0.0
17996,itz,técnico em edificação concomitante - itz,2019,1,700.0,4.35,concomitante,m,parda,19,false,false,0.0,mãe,ensino médio incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
15021,gra,técnico em nível médio subsequente em informática,2019,1,3843.0,8.84,subsequente,m,parda,33,false,false,0.0,outro,ensino médio completo,ensino fundamental incompleto,1.0,casado(a),0,urbano,serviço público,0.0,0.0,0.0,0.0
5073,pfr,técnico em informática,2016,2,940.0,8.46,subsequente,f,parda,29,false,false,0.0,sozinho,ensino fundamental incompleto,ensino fundamental incompleto,1.0,solteiro(a),0,urbano,trabalha com vínculo empregatício,0.0,0.0,0.0,0.0
14962,mar,técnico em agropecuária - ead,2018,1,0.0,7.01,subsequente,m,parda,34,false,false,0.0,cônjuge,alfabetizado,ensino fundamental incompleto,1.0,solteiro(a),4,rural,serviço público,0.0,0.0,0.0,0.0
20165,mtc,técnico em comunicação visual integrado tc: nárea: produção cultural e design,2015,1,800.0,7.2,integrado,f,preta,22,false,false,0.0,pais,ensino médio incompleto,não estudou,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
436,cch,curso técnico em meio ambiente integrado,2017,1,3147.47,8.7,integrado,m,branca,19,false,false,0.0,parentes,pós-gradução completa,ensino médio completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
5441,mtc,edificações tc: área: infraestrutura,2019,1,650.0,0.0,subsequente,m,parda,19,true,false,0.0,mãe,ensino médio completo,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
21204,bar,barreirinhas - técnico em alimentos,2017,1,0.0,7.69,integrado,f,parda,18,false,false,0.0,outro,ensino médio completo,ensino fundamental completo,0.0,solteiro(a),0,rural,nunca trabalhou,0.0,0.0,0.0,0.0
2575,aca,florestas anual,2017,1,998.0,9.36,integrado,f,parda,19,false,false,0.0,pais,ensino médio completo,ensino médio completo,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
33758,cax,caxias - técnico em informática,2016,1,2400.0,7.81,integrado,m,branca,21,true,false,0.0,pais,ensino fundamental incompleto,ensino fundamental incompleto,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
21601,aca,alimentos anual,2017,1,1200.0,7.35,integrado,m,parda,19,true,false,0.0,parentes,ensino médio incompleto,ensino médio incompleto,1.0,solteiro(a),0,urbano,autônomo,0.0,0.0,0.0,0.0
29254,sjr,técnico em redes de computadores concomitante,2017,2,970.0,7.86,concomitante,m,parda,20,false,false,0.0,pais,ensino fundamental incompleto,ensino médio completo,0.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
22594,gra,técnico em agronegócio integrado ao ensino médio,2018,1,500.0,6.69,integrado,m,parda,20,false,false,0.0,mãe,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,rural,nunca trabalhou,0.0,0.0,0.0,0.0
33494,mar,técnico em agropecuária - ead,2018,1,266.0,7.33,subsequente,m,parda,28,false,false,0.0,cônjuge,ensino médio completo,não sei informar,1.0,união estável,1,rural,trabalhador rural/agricultor,0.0,0.0,0.0,0.0
30847,mar,técnico em agropecuária - ead,2018,1,940.0,7.37,subsequente,f,preta,27,false,false,0.0,pai,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,serviço público,0.0,0.0,0.0,0.0
6111,pin,pinheiro - técnico em informática,2016,1,870.0,0.0,integrado,m,parda,20,true,false,0.0,pais,ensino médio completo,ensino fundamental completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
18100,sjp,sjp - curso técnico em logísitca,2016,1,0.0,8.62,integrado,f,parda,19,false,false,0.0,pais,ensino médio completo,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
27544,bac,técnico em química na forma integrada ao ensino médio,2017,1,967.0,7.48,integrado,m,parda,19,false,false,0.0,pais,ensino médio incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
22048,cax,caxias - técnico em administração,2017,1,998.0,8.26,integrado,f,preta,19,false,false,1.0,tios,alfabetizado,alfabetizado,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
3176,cod,bacharelado em agronomia,2018,1,600.0,6.55,bacharelado,f,parda,25,false,false,0.0,sozinho,não estudou,não estudou,0.0,solteiro(a),0,rural,nunca trabalhou,0.0,0.0,0.0,0.0
9115,cch,curso técnico em mecânica,2014,2,738.0,7.56,subsequente,f,parda,25,false,false,0.0,mãe,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
4111,cax,caxias - técnico em agroindústria,2017,1,954.0,7.58,integrado,f,preta,18,false,false,0.0,mãe,ensino médio incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,serviço público,0.0,0.0,0.0,0.0
25995,tmn,curso de licenciatura em ciências biológicas,2016,2,2778.92,8.94,licenciatura,m,parda,34,false,false,1.0,cônjuge,ensino fundamental incompleto,não estudou,0.0,casado(a),1,urbano,empresa privada,0.0,0.0,0.0,0.0
25449,bar,barreirinhas - técnico em agenciamento de viagem,2015,1,1000.0,8.32,integrado,m,branca,20,false,false,0.0,pais,ensino médio completo,ensino fundamental incompleto,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
30079,mar,maracanã - técnico de nível médio em cozinha proeja,2019,1,700.0,1.08,integrado eja,f,parda,43,false,false,0.0,parentes,não estudou,não estudou,0.0,solteiro(a),2,urbano,empresa privada,0.0,0.0,0.0,0.0
13049,mtc,técnico em edificações integrado tc: n área: infraestrutura,2016,1,937.0,8.34,integrado,f,parda,19,false,false,0.0,mãe,ensino médio completo,ensino médio completo,0.0,solteiro(a),0,rural,nunca trabalhou,0.0,0.0,0.0,0.0
27497,mtc,técnico em eletromecânica tc: nárea: controle e processos industriais,2019,1,4200.0,0.0,concomitante,m,parda,19,false,false,1.0,pais,ensino médio completo,ensino fundamental completo,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
25000,cax,caxias - técnico em administração,2017,1,2998.0,7.74,integrado,m,preta,20,false,false,0.0,pais,ensino médio completo,ensino médio incompleto,0.0,solteiro(a),0,urbano,autônomo,0.0,0.0,0.0,0.0
4076,ped,técnico em petróleo e gás,2018,1,954.0,8.06,subsequente,f,parda,20,true,false,0.0,outro,ensino superior completo,ensino fundamental incompleto,1.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
3195,cod,licenciatura em matemática,2015,1,441.0,7.79,licenciatura,f,preta,29,false,false,0.0,outro,não estudou,ensino fundamental incompleto,1.0,solteiro(a),1,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
13021,alc,curso técnico em meio ambiente integrado alcântara,2017,1,937.0,8.68,integrado,f,parda,19,false,false,0.0,mãe,ensino fundamental completo,ensino fundamental incompleto,1.0,solteiro(a),0,urbano,serviço público,0.0,0.0,0.0,0.0
13724,cch,curso técnico em meio ambiente integrado,2016,1,0.0,9.3,integrado,f,branca,19,false,false,0.0,pais,ensino médio completo,ensino médio completo,1.0,solteiro(a),0,rural,nunca trabalhou,0.0,0.0,0.0,0.0
18302,pin,pinheiro - técnico em informática - integrado,2017,1,937.0,8.43,integrado,f,parda,20,false,false,0.0,mãe,ensino fundamental incompleto,ensino fundamental incompleto,0.0,solteiro(a),0,rural,nunca trabalhou,0.0,0.0,0.0,0.0
25352,cnt,técnico em administração integrado ao ensino médio,2017,1,600.0,8.22,integrado,f,parda,19,false,false,0.0,mãe,ensino fundamental completo,não sei informar,0.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
17143,mar,maracanã - curso técnico em meio ambiente subsequente,2015,1,650.0,8.59,subsequente,m,parda,26,false,false,0.0,pais,ensino médio completo,não estudou,0.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
29733,itz,técnico em eletromecânica integrado - itz,2015,1,2811.0,0.0,integrado,m,parda,20,false,false,1.0,parentes,ensino médio completo,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
28509,btc,buriticupu - meio ambiente - integrado,2017,1,1600.0,7.06,integrado,f,parda,18,true,false,0.0,pais,ensino fundamental incompleto,ensino superior completo,0.0,solteiro(a),0,urbano,não está trabalhando,0.0,0.0,0.0,0.0
1575,bdc,curso técnico em química integrado ao ensino médio- tc: área: controle e processos industriais,2017,1,550.0,7.86,integrado,f,parda,17,false,false,1.0,pais,ensino médio completo,ensino fundamental incompleto,0.0,solteiro(a),0,urbano,nunca trabalhou,0.0,0.0,0.0,0.0
